,Time,User,Tweet,Location,Retweets
5994,2023-03-26 17:44:37+00:00,yvngboi_nedd,"RT @UNBiodiversity: Nature:
🌱 Slows global warming
🌱 Helps keep people safe from climate impacts

But we’re destroying it. Nature can conti…",somewhere here,132
5995,2023-03-26 17:44:29+00:00,lthorvil,"RT @MsAvaArmstrong: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/xT2P3gRZzN","PO, WA",81
5996,2023-03-26 17:44:28+00:00,arlandwilman,"RT @ClimateDesk: To keep warming in check, the world needs to take action now, ""on all fronts: everything, everywhere, all at once."" @fiona…",Earth,7
5997,2023-03-26 17:44:20+00:00,realMikeMoring,"@planetofdub @MikeHudema @ChristianAslund There is no scientific evidence of global warming!!!  Only 700 year cyclical weather is occurring!!!

There is no ‘scientific’ evidence fossil anything is contributing to non existent atmospheric or planet warming!!!

Sorry gullible climate fairy tale believers!!!",,0
5998,2023-03-26 17:44:17+00:00,ChrisHouston75,"RT @JunkScience: No global warming today.

Today's estimated global temperature is 0.1°C below the 1979-2000 average temperature.

So globa…","Sacramento, CA",2390
5999,2023-03-26 17:42:00+00:00,T3xasProud,"@MikeHudema @ChristianAslund New glaciers form everyday. This isn’t anything new. The climate, glaciers and everything else on earth has changed over the last billion years. Shut up already. Stop with the global warming hoax","Texas, USA",0
6000,2023-03-26 17:40:33+00:00,jfsemmer,"@curryja @MatthewWielicki @SenWhitehouse You really are going make a point on “climate change” (previously known as “Next Ice Age” and then “Global Warming”) by referencing things that were written 10 yrs ago?

The reason the name changed 3 times is because every 10-20 years the Armageddon predictions are proven wrong.","Pennsylvania, USA",0
6001,2023-03-26 17:40:01+00:00,KlimasLarry,@MikeHudema Without Fossil Fuels you can't make Green. Let Shell Drill. China India Venezuela our all drilling digging and mining. So should we.   Global Warming /Climate Change Ain't going to end the world until Jesus Says So!,,0
6002,2023-03-26 17:39:38+00:00,DBLUMENTR,@ClimateBen You gangrenes global warming alarmists can't help but trip all over yourselves.  Try and resolve critical mineral resources needed to combat supposed climate change and ya'll can't wait to scream foul.,"Hitchcock, TX",0
6003,2023-03-26 17:39:06+00:00,christineR850,"RT @ECOWARRIORSS: Do not listen to lies from deniers saying Earth is getting greener as a result of excess co2

Reality #climate 
Earth Sto…",,143
6004,2023-03-26 17:38:25+00:00,JackBones10,"RT @MsAvaArmstrong: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/xT2P3gRZzN",United States,81
6005,2023-03-26 17:38:17+00:00,BellaDonnelly,"RT @UNBiodiversity: Nature:
🌱 Slows global warming
🌱 Helps keep people safe from climate impacts

But we’re destroying it. Nature can conti…",London,132
6006,2023-03-26 17:37:56+00:00,cocoaudie,"RT @MsAvaArmstrong: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/xT2P3gRZzN","Happytown, USA",81
6007,2023-03-26 17:37:44+00:00,J_J_Vernal,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",Global &Decentralized in space,898
6008,2023-03-26 17:36:25+00:00,jaford57,"RT @MsAvaArmstrong: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/xT2P3gRZzN","Iowa, USA",81
6009,2023-03-26 17:36:16+00:00,Rich_Cranium4,"Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/BQFZGXoMJw",,1
6010,2023-03-26 17:35:41+00:00,fields_linsey,@MikeHudema Right… global warming didn’t convince us so Climate Change is the villain or God to worship. Such bs,"Folly Beach, SC",0
6011,2023-03-26 17:35:22+00:00,licentiavelnex,"@LA_SassyPants @VivekGRamaswamy Hey remember when the levys broke in new Orleans? Kill all the people right now. This is man made for yes siree Bob. Remember when the climate vultures where telling us we were causing the next ice age, were all humiliated, then the next day starred talking about global warming?",,0
6012,2023-03-26 17:35:15+00:00,sq_sucessototal,"RT @CherieBeneteau: Freemasons started this whole thing its been going on for decades
They have tried many fear tactics to scare us and mak…",,25
6013,2023-03-26 17:34:47+00:00,Trump_Force1,"Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/LvmH9SomV8",,0
6014,2023-03-26 17:34:40+00:00,PR_Ruhrgebiet,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",,898
6015,2023-03-26 17:34:13+00:00,DaniGarcaAn1,"RT @UNBiodiversity: Nature:
🌱 Slows global warming
🌱 Helps keep people safe from climate impacts

But we’re destroying it. Nature can conti…",,132
6016,2023-03-26 17:33:10+00:00,StormSignalSA,"@Gladfly1 @insane_voice @brandondaly2018 @GlennCarr6 @HappensClimate @WayneAllanH @BubbasRanch @jimdtweet @Kenneth72712993 @pauladamsalber1 @ChrisBBacon3 @Canadianworker2 @IngersolRobert @Marcusgibson @HalBrow68884227 @rln_nelson @MikeDel21893959 @WutinPladimir @priscian @BrknMan @NoelTurner194 @ejwwest @Michael_D_Crow @Moderna5G_666 @Militant_Gnomes @Hakimi45926227 @keithamccluskey @AGWIsHappening @amcelha3 @RobMeekel @RidaAller @borngeek @TommyG35138533 @MedBennett @JimBlack48 @MichaelEMann @Stephen90045069 @njbtweet @Michael01172716 @Barbarajdurkin @Narvuntien @LogicalAtheist3 @MephistoTabern1 @JohnDublin10 @AristotleMrs @GerardMLaw There’s a top-level oceanographer and meteorologist who is prepared to cry “Nonsense!” on the “global warming crisis” evident to climate modellers but not in the real world.
He’s as well or better qualified than the modellers he criticises.
👉https://t.co/kIUHYJQDgk",South Africa,0
6017,2023-03-26 17:32:52+00:00,imdavidbryan,@GeraldKutney Your choice of words never wavers. Maybe give some thought to that. Climate does change. Human caused global warming would make some sense would it not?,,0
6018,2023-03-26 17:32:29+00:00,Mark25418098,"Best Response to Global Warming Is Do ‘Nothing,’ MIT Climate Prof Says https://t.co/T6ElmZJADv via @BreitbartNews",,0
6019,2023-03-26 17:31:23+00:00,arodcas,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…","Sint-Gillis, België",898
6020,2023-03-26 17:30:03+00:00,CrickCups,"The best response to global warming is to do nothing, says MIT climate professor https://t.co/yL0JwiqVBT",,0
6021,2023-03-26 17:29:43+00:00,jwenzel111,"RT @MsAvaArmstrong: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/xT2P3gRZzN","Wyoming, USA",81
6022,2023-03-26 17:29:13+00:00,jaxonxshark,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…","🏝Treasure Island, PA",87
6023,2023-03-26 17:28:38+00:00,RuthDevlin,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…","Nottingham, England",898
6024,2023-03-26 17:27:39+00:00,OBaley8,"Best Response to Global Warming Is Do ‘Nothing,’ MIT Climate Prof Says https://t.co/xLP4QwVWjU via @BreitbartNews",,0
6025,2023-03-26 17:26:30+00:00,HeiermannJulian,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…",,874
6026,2023-03-26 17:25:55+00:00,gekauffman1,"@RepAdamSchiff Hmmm. Then wouldn’t that make the entire environmental argument incitement?  I mean you guys use those exact words daily when talking about global cooling, I mean warming, I mean climate change.",,0
6027,2023-03-26 17:25:37+00:00,NotHammerNation,@Leonamj50 It’s climate change not global warming!,,0
6028,2023-03-26 17:24:43+00:00,KlewickiCarole,"Best Response to Global Warming Is Do ‘Nothing,’ MIT Climate Prof Says https://t.co/gW2fFfr8cq via @BreitbartNews",,0
6029,2023-03-26 17:24:37+00:00,UsseryDwain,"RT @LarryTaunton: China virus
China virus variants
Variants of the China virus variants
Climate change
Carbon emissions
Cattle methane
Indu…","Bethany, OK",155
6030,2023-03-26 17:24:28+00:00,2012BNEWS,"RT @MsAvaArmstrong: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/xT2P3gRZzN",United States,81
6031,2023-03-26 17:23:52+00:00,graichen_faith,"sure and as soon as it does they'll   start screaming global warming again.  Right no it's climate change.  they should just come out and say  ""give us everything you have"" because nothing less will ever satisfy their greed. https://t.co/jPqhBe3a7I",Tennessee,0
6032,2023-03-26 17:23:11+00:00,InLagging,"RT @UNBiodiversity: Nature:
🌱 Slows global warming
🌱 Helps keep people safe from climate impacts

But we’re destroying it. Nature can conti…","Somewhere on seabed, ",132
6033,2023-03-26 17:23:09+00:00,TedAbram1,"Limiting warming to 1.5°C (2.7°F) is a key goal of climate warriors, though it’s a fundamentally arbitrary figure and past plans to achieve it were always a joke.   https://t.co/6g0vnewGvw via @nypost","Klamath Falls, Oregon",0
6034,2023-03-26 17:20:22+00:00,new_young60,"RT @pauldug59118129: @DrLoupis It was Global Warming but now
All in the name of
Climate Change haha
Watch as John Coleman, the founder of t…",,113
6035,2023-03-26 17:18:36+00:00,ZacharyIvanPor1,"RT @MsAvaArmstrong: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/xT2P3gRZzN","Georgia, USA",81
6036,2023-03-26 17:17:45+00:00,Kecheii001,@PaulKebenei6 @Moha001_Onyango How constant is the population of people? How constant is climate change and global warming? How constant is the economy.? What's constant????,"Mombasa, Kenya",0
6037,2023-03-26 17:17:42+00:00,medicinewoman42,"RT @MsAvaArmstrong: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/xT2P3gRZzN",,81
6038,2023-03-26 17:15:46+00:00,PixieRose3275,"They have been indoctrinated  by the media, democrats, Al Gore, &amp; liberal teachers. They aren't old or wise enough to think for themselves. It is weather STUPID! First it was global warming but the temps were about the same so they had to change the words to climate change. https://t.co/4xcYMdzcPS",,0
6039,2023-03-26 17:12:40+00:00,JulespHamilton,"Do you think it’s possible the only reason @sapinker and Sam Harris believe in global warming/climate alarmism, is because they haven’t seriously dug into it themselves? https://t.co/r8zXxjJRHG",twilight zone,0
6040,2023-03-26 17:11:00+00:00,Susandu19236483,Why is this getting no attention? Warmer Climate Spreading Flesh-Eating Bacteria https://t.co/QHzlll1WeH,,0
6041,2023-03-26 17:10:57+00:00,mbelanger227,RT @NighthawkBegins: @RealSpikeCohen @nytimes After 22 years of predicting the world was ending in 10 years ‘global warming’ was debunked.…,Texas dammit!,16
6042,2023-03-26 17:10:22+00:00,bose_sucks,"@ECOWARRIORSS LOL, it's all cyclical,  you climate hoax 🤡 clowns started saying ""extreme climate swing "" when the term global warming failed because the numbers didnt7hold up.",,0
6043,2023-03-26 17:09:51+00:00,HWDRepublican,"THR: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/Hq2VinYlsB (BB)","Hollywood, CA USA",0
6044,2023-03-26 17:07:50+00:00,MuffitOfTea,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",Madrid,898
6045,2023-03-26 17:07:40+00:00,JohnK1234abcd,"@FedUpLostMarine @VivekGRamaswamy Tell me something:  Since you reference over simplicity, do you find it strange that “Global Warming” theory focuses only on greenhouse house gasses and states there is a direct causal relationship between CO2 and the Earth’s average temperature?

Climate is much more complex… https://t.co/a31UXcV7kE","Santa Clara, CA",0
6046,2023-03-26 17:07:38+00:00,TheDailyDigest,"Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/TmL1HJhTdD","Historic Highway 80, Arizona",0
6047,2023-03-26 17:07:26+00:00,ErikaBB,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",Brasil,898
6048,2023-03-26 17:06:45+00:00,crowd_eye,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",Utopia,898
6049,2023-03-26 17:06:01+00:00,EliTruax,"“Point of fact, I don’t think there’s any threat on the horizon. And the best thing to do is to make society wealthier,”

https://t.co/40pkmhSedL",Texas,0
6050,2023-03-26 17:04:27+00:00,Joemora63617406,"RT @MsAvaArmstrong: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/xT2P3gRZzN",🇵🇷🇺🇸,81
6051,2023-03-26 17:04:27+00:00,UncleChopperRIP,"@StangMerlin @GeraldKutney @MatthewWielicki Not 1 fact!! Shout into the void!!
The Science of Climate Change
https://t.co/ZbJmFX5IM2 
The Physical Science Basis
https://t.co/KVLD2F5VM0  
The Psychology of Climate Denial
https://t.co/1IithjqYi6",Long Bay,0
6052,2023-03-26 17:03:16+00:00,ShayShaye2626,RT @KCPayTreeIt: We didn’t have climate change until we didn’t have global warming!,,21
6053,2023-03-26 17:02:38+00:00,KayeDaisy,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",,898
6054,2023-03-26 17:02:18+00:00,willlister70,"RT @Blue__Haze: @LozzaFox First they called it Global warming - except it didn’t get warmer!
Then they called it Global cooling - except it…",manchester,1
6055,2023-03-26 17:02:13+00:00,bytorhunter1,"RT @MsAvaArmstrong: Best Response to Global Warming Is to Do ‘Nothing,’ MIT Climate Scientist Says https://t.co/xT2P3gRZzN",Lakeside Park,81
6056,2023-03-26 17:01:09+00:00,Light_Angel_12,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…",,87
